author_id;username;name;description;tweets_count;Type;Cate_1;Cate_2;Cate_3;created_at;geo;id;lang;like_count;quote_count;reply_count;retweet_count;source;tweet
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-25 10:55:32+00:00; ;1497163346772176932;en;50573;704;1002;5505;Twitter for iPhone;Outside the Russian embassy right now. #StandWithUkraine https://t.co/6S7it37DSL
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-25 09:48:13+00:00; ;1497146407844782085;en;11943;95;217;1703;Twitter for iPhone;School strike week 184. #FridaysForFuture #ClimateStrike #PeopleNotProfit #StandWithUkraine https://t.co/Xe783McWwP
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-18 12:24:14+00:00; ;1494648953085861888;en;8118;77;193;1330;Twitter for iPhone;School strike week 183. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/4CaeDO6Hod
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-17 06:59:01+00:00; ;1494204722563231744;en;4566;80;116;1713;Twitter Web App;"""at least $1.8tn of environmentally harmful subsidies is heading in the wrong direction, financing the annihilation of wildlife and global heating through support for cattle ranching, pesticide use, the overproduction of crops and fossil fuel extraction.""
https://t.co/wDsue8kZ1D"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-14 17:31:13+00:00; ;1493276658442412032;en;4058;73;150;1475;Twitter Web App;"""Europe’s biggest banks/.../provided £24bn to oil and gas companies that are expanding production less than a year since pledging to target net zero carbon emissions""

Episode 2387349 of ""Giving up on your targets long before even trying"".
#PeopleNotProfit
https://t.co/oxZiaJ25Q9"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-11 08:06:13+00:00; ;1492047307323363329;en;10092;71;209;1729;Twitter for iPhone;School strike week 181. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/4k1wSPTu0s
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-09 07:01:50+00:00; ;1491306329453268995;en;7755;637;2635;2876;Twitter for iPhone;"”UK set to ‘torpedo climate action’ by approving six new North Sea oil and gas fields”

https://t.co/76ZEKhCQhM"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-06 13:46:10+00:00; ;1490320920090664960;en;2177;24;38;508;Twitter for iPhone;"The time for false, neo-colonial climate “solutions” is over. The Swedish government must end the colonisation of Sápmi and the exploitation of people and nature. Sign this petition to show your support: https://t.co/sRASgvm2kz
#NoMineInGállok #StandWithSápmi #PeopleNotProfit 4/4"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-06 13:44:57+00:00; ;1490320611415105536;en;2504;8;21;349;Twitter for iPhone;"The short-term profits of a mining company cannot be prioritised over the culture and rights of the Sámi people, as well as our climate, biodiversity and clean air and water.
No matter what the people in power might claim, this mine will not be a part of a “green transition”. 3/4"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-06 13:43:52+00:00; ;1490320338172981248;en;1708;1;7;235;Twitter for iPhone;The Sami communities affected have clearly and repeatedly said no to this mine. We now await the Swedish government’s decision on whether they will allow this to happen or not. 2/4
